work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Software Engineer,108000,USD,108000,US,0,US,M
2024,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M
2024,SE,FT,Data Engineer,178000,USD,178000,US,100,US,M
2024,SE,FT,Research Scientist,258524,USD,258524,US,0,US,M
2024,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Analyst,115765,USD,115765,US,0,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2024,SE,FT,Engineer,247250,USD,247250,US,0,US,M
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M
2024,MI,FT,Research Engineer,138000,USD,138000,US,0,US,M
2023,SE,FT,Data Scientist,118000,USD,118000,US,100,US,M
2024,SE,FT,Software Engineer,250200,USD,250200,US,0,US,M
2024,MI,FT,Product Manager,308000,USD,308000,US,0,US,M
2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,219100,USD,219100,US,0,US,M
2024,SE,FT,Software Engineer,280000,USD,280000,US,0,US,M
2024,SE,FT,Data Scientist,230000,USD,230000,US,0,US,M
2024,MI,FT,Associate,156000,USD,156000,US,0,US,M
2024,SE,FT,Data Scientist,350000,USD,350000,US,0,US,M
2023,SE,FT,Data Analyst,166500,USD,166500,US,0,US,M
2024,SE,FT,Research Scientist,176700,USD,176700,US,0,US,M
2024,SE,FT,Software Engineer,80000,USD,80000,US,0,US,M
2024,EX,FT,Business Intelligence,270000,USD,270000,US,0,US,M
2024,MI,FT,Software Engineer,161000,USD,161000,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,77400,USD,77400,US,0,US,M
2024,SE,FT,Data Scientist,157000,USD,157000,US,0,US,M
2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M
2023,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M
2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,M
2024,SE,FT,Engineer,200000,USD,200000,US,100,US,M
2024,SE,FT,Data Engineer,188500,USD,188500,US,0,US,M
2024,MI,FT,Data Engineer,136300,USD,136300,US,0,US,M
2024,MI,FT,Data Engineer,131800,USD,131800,US,0,US,M
2024,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,MI,FT,Manager,175000,USD,175000,US,0,US,M
2024,MI,FT,Statistical Programmer,177000,USD,177000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
2024,EN,FT,Data Analyst,50490,EUR,56100,NL,0,NL,M
2024,SE,FT,Security Engineer,220000,USD,220000,US,0,US,M
2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,MI,FT,Software Engineer,300000,USD,300000,US,0,US,M
2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
2024,SE,FT,Software Engineer,234520,USD,234520,US,100,US,M
2024,SE,FT,Engineer,132000,USD,132000,US,0,US,M
2024,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Scientist,170200,USD,170200,US,0,US,M
2024,EX,FT,Machine Learning Engineer,238500,USD,238500,US,0,US,M
2023,MI,FT,Applied Scientist,176490,USD,176490,US,0,US,M
2024,MI,FT,Data Specialist,150000,USD,150000,US,0,US,M
2024,SE,FT,Product Manager,171000,USD,171000,US,0,US,M
2024,SE,FT,Manager,370300,USD,370300,US,0,US,M
2024,SE,FT,Software Engineer,210000,USD,210000,US,100,US,M
2024,MI,FT,Data Analyst,51000,USD,51000,US,100,US,M
2023,SE,FT,Data Analyst,124000,USD,124000,US,0,US,M
2024,SE,FT,Data Scientist,132250,USD,132250,US,0,US,M
2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S
2021,MI,FT,Data Analyst,93000,USD,93000,US,100,US,L
2024,SE,FT,Research Engineer,151900,USD,151900,US,0,US,M
2024,SE,FT,Software Engineer,104000,USD,104000,US,0,US,M
2023,SE,FT,Data Engineer,124935,USD,124935,ZA,0,ZA,M
2024,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M
2024,MI,FT,Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Architect,187000,USD,187000,US,0,US,M
2024,SE,FT,Manager,114750,USD,114750,US,100,US,M
2024,SE,FT,Data Scientist,239080,USD,239080,US,0,US,M
2023,SE,FT,Data Architect,107500,USD,107500,CA,100,CA,M
2024,MI,FT,Research Engineer,295000,USD,295000,US,0,US,M
2024,SE,FT,Research Scientist,192000,USD,192000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,151600,USD,151600,US,0,US,M
2024,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2024,MI,FT,Data Scientist,176000,USD,176000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Software Engineer,78000,CAD,60000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Scientist,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Product Manager,112298,USD,112298,US,0,US,M
2024,MI,FT,Software Engineer,198600,USD,198600,US,0,US,M
2024,MI,FT,Research Scientist,161500,USD,161500,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,124750,USD,124750,US,0,US,M
2024,MI,FT,Data Scientist,125500,USD,125500,US,0,US,L
2024,SE,FT,Business Intelligence Analyst,119892,USD,119892,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,258450,USD,258450,US,0,US,M
2024,MI,FT,Data Scientist,147000,USD,147000,US,0,US,M
2023,SE,FT,Data Scientist,247600,USD,247600,US,0,US,L
2023,MI,FT,Analytics Engineer,185700,USD,185700,US,0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,195000,USD,195000,US,100,US,M
2024,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2024,SE,FT,Engineer,278000,USD,278000,US,0,US,M
2024,SE,FT,Data Architect,117000,USD,117000,US,0,US,M
2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L
2024,MI,FT,Software Engineer,175000,USD,175000,US,100,US,M
2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M
2024,MI,FT,Data Scientist,144000,USD,144000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,134000,USD,134000,US,100,US,M
2024,SE,FT,Data Engineer,187000,USD,187000,US,0,US,L
2024,MI,FT,Manager,165120,USD,165120,US,0,US,M
2024,MI,FT,Data Scientist,329333,USD,329333,US,0,US,M
2024,SE,FT,Engineer,304750,USD,304750,US,0,US,M
2024,SE,FT,AI Engineer,93300,USD,93300,US,0,US,M
2024,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2024,SE,FT,Data Engineer,198000,USD,198000,US,0,US,M
2024,MI,FT,Engineer,68900,USD,68900,US,100,US,L
2024,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M
2024,MI,FT,Software Engineer,250000,USD,250000,US,100,US,M
2024,SE,FT,Data Engineer,143706,USD,143706,US,100,US,M
2024,SE,FT,Data Manager,60000,USD,60000,US,0,US,M
2024,MI,FT,Data Engineer,133000,USD,133000,US,0,US,M
2024,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,258700,USD,258700,US,0,US,M
2024,SE,FT,Analytics Engineer,200000,USD,200000,US,0,US,M
2023,EX,FT,Data Engineer,210000,USD,210000,US,100,US,M
2024,SE,FT,Product Manager,383500,USD,383500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2024,EN,PT,Applied Scientist,30000,USD,30000,US,0,US,L
2024,SE,FT,Engineering Manager,330000,USD,330000,US,0,US,M
2024,SE,FT,Software Engineer,210000,USD,210000,US,0,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,SE,FT,Data Scientist,117200,USD,117200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,205000,USD,205000,US,0,US,M
2024,SE,FT,Analytics Lead,149100,USD,149100,US,0,US,M
2024,MI,FT,Software Engineer,112200,USD,112200,US,0,US,M
2024,MI,FT,Data Scientist,155900,USD,155900,US,0,US,M
2023,SE,FT,Data Analyst,74400,USD,74400,US,0,US,M
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2024,SE,FT,Analyst,83300,USD,83300,US,0,US,M
2024,MI,FT,Machine Learning Engineer,243300,USD,243300,US,0,US,M
2024,SE,FT,Data Architect,110000,USD,110000,US,0,US,M
2024,SE,FT,Data Architect,142800,USD,142800,US,0,US,M
2024,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,SE,FT,Data Integration Engineer,148000,USD,148000,US,0,US,M
2024,SE,FT,Consultant,94900,USD,94900,US,0,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M
2024,SE,FT,Data Analytics Manager,245400,USD,245400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,187040,USD,187040,US,0,US,M
2023,SE,FT,Data Analyst,49200,EUR,53120,EE,0,EE,M
2024,SE,FT,Analyst,150000,USD,150000,US,100,US,M
2024,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
2024,MI,FT,Manager,92600,USD,92600,US,100,US,M
2023,EN,FT,Data Scientist,85600,USD,85600,US,0,US,M
2024,SE,FT,Data Architect,96600,USD,96600,US,0,US,M
2023,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M
2024,MI,FT,Manager,200000,USD,200000,US,0,US,M
2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,304000,USD,304000,US,0,US,M
2024,MI,FT,Manager,153075,USD,153075,US,0,US,M
2024,MI,FT,Data Scientist,317000,USD,317000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,84500,USD,84500,US,0,US,M
2024,SE,FT,Data Scientist,222480,USD,222480,US,0,US,M
2024,SE,FT,Data Management Specialist,170000,USD,170000,US,0,US,M
2024,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M
2024,SE,FT,Data Manager,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2024,MI,FT,Applied Scientist,208800,USD,208800,US,0,US,M
2024,SE,FT,Security Engineer,180000,USD,180000,US,0,US,M
2023,MI,FT,Data Engineer,152000,USD,152000,CA,100,CA,M
2024,SE,FT,Software Engineer,137600,USD,137600,US,0,US,M
2024,SE,FT,Software Engineer,223000,USD,223000,US,0,US,M
2024,MI,FT,Data Scientist,219000,USD,219000,US,0,US,M
2024,MI,FT,Data Scientist,174000,USD,174000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,115000,USD,115000,US,0,US,L
2024,MI,FT,Data Manager,25742,GBP,32177,ZA,0,ZA,M
2024,SE,FT,Associate,58800,USD,58800,US,0,US,M
2024,MI,FT,Data Analyst,79645,USD,79645,US,100,US,M
2024,MI,FT,Data Engineer,201400,USD,201400,US,0,US,M
2024,MI,FT,Data Scientist,129000,USD,129000,US,0,US,M
2024,SE,FT,Software Engineer,109500,USD,109500,US,100,US,M
2024,EN,FT,Insight Analyst,96000,USD,96000,US,100,US,M
2024,SE,FT,Research Scientist,164300,USD,164300,US,0,US,M
2024,SE,FT,Data Scientist,133600,USD,133600,US,0,US,M
2024,SE,FT,Data Architect,190196,USD,190196,US,0,US,M
2024,SE,FT,Machine Learning Engineer,195000,USD,195000,US,100,US,M
2024,EN,FT,Data Management Analyst,120000,USD,120000,US,0,US,M
2024,MI,FT,Power BI Developer,59469,USD,59469,US,100,US,M
2023,SE,FT,Analytics Engineer,205000,USD,205000,US,0,US,M
2024,MI,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,DevOps Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Analyst,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Product Manager,145000,USD,145000,US,0,US,M
2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2024,SE,FT,Principal Application Delivery Consultant,242000,USD,242000,US,0,US,M
2024,SE,FT,Data Analyst,65000,USD,65000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2024,MI,FT,Data Scientist,235400,USD,235400,US,0,US,M
2024,MI,FT,Data Scientist,65600,USD,65600,US,0,US,M
2024,SE,FT,DevOps Engineer,80000,USD,80000,US,0,US,M
2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Manager,158950,USD,158950,US,0,US,M
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,MI,FT,Associate,74088,USD,74088,US,0,US,M
2024,MI,FT,Manager,84600,USD,84600,US,0,US,M
2023,SE,FT,Data Engineer,254000,USD,254000,US,0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2024,MI,FT,Data Analyst,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Scientist,159300,USD,159300,US,0,US,M
2024,SE,FT,Software Engineer,216000,USD,216000,US,0,US,M
2024,MI,FT,Data Scientist,119000,USD,119000,US,0,US,M
2024,EN,FT,Data Reporting Analyst,73000,USD,73000,CA,100,CA,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Manager,106331,USD,106331,US,100,US,M
2023,EN,FT,Data Analyst,79350,USD,79350,US,100,US,M
2024,MI,FT,Cloud Database Engineer,149750,USD,149750,US,100,US,M
2024,SE,FT,Engineer,231000,USD,231000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,106590,USD,106590,US,0,US,M
2024,SE,FT,Data Scientist,230880,USD,230880,US,0,US,M
2024,SE,FT,Software Engineer,510000,USD,510000,US,0,US,M
2024,SE,FT,Software Engineer,117200,USD,117200,US,0,US,M
2024,SE,FT,Consultant,111600,USD,111600,US,0,US,M
2024,SE,FT,Machine Learning Engineer,254000,USD,254000,US,0,US,M
2024,SE,FT,Product Manager,200000,USD,200000,US,100,US,M
2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,222000,USD,222000,US,0,US,M
2024,SE,FT,Platform Engineer,142300,USD,142300,US,0,US,M
2024,SE,FT,Data Engineer,120500,USD,120500,US,0,US,M
2024,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Scientist,180250,USD,180250,US,100,US,M
2024,MI,FT,Research Scientist,240240,USD,240240,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,MI,FT,Backend Engineer,170000,USD,170000,CA,0,CA,M
2024,SE,FT,Research Analyst,120400,USD,120400,US,0,US,M
2024,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Engineer,241500,USD,241500,US,0,US,M
2024,MI,FT,Machine Learning Scientist,150000,USD,150000,US,0,US,M
2024,MI,FT,Engineering Manager,201600,EUR,224000,IE,0,IE,M
2024,SE,FT,Data Scientist,232300,USD,232300,US,0,US,M
2024,MI,FT,Data Scientist,45000,USD,45000,AR,100,AR,M
2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L
2024,MI,FT,Product Manager,132000,USD,132000,US,0,US,M
2024,SE,FT,Data Scientist,147500,USD,147500,US,100,US,M
2024,SE,FT,Software Engineer,155000,USD,155000,US,0,US,M
2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
2023,SE,FT,Data Scientist,118720,USD,118720,US,100,US,M
2024,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2024,SE,FT,Data Scientist,159400,USD,159400,US,0,US,M
2024,SE,FT,Analyst,106260,USD,106260,US,0,US,M
2024,SE,PT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2024,MI,FT,Software Developer,106800,USD,106800,US,0,US,M
2024,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
2024,MI,FT,Data Scientist,125270,USD,125270,US,100,US,M
2024,MI,FT,Software Development Engineer,175800,USD,175800,US,0,US,M
2024,EN,FT,Data Management Analyst,80000,USD,80000,US,0,US,M
2024,SE,FT,Software Engineer,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2022,MI,FT,Machine Learning Scientist,165000,USD,165000,US,0,US,M
2023,EX,FT,Data Scientist,157500,USD,157500,US,0,US,M
2024,SE,FT,Engineer,247600,USD,247600,US,0,US,L
2024,SE,FT,Full Stack Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Software Engineer,144000,USD,144000,US,0,US,M
2023,MI,FT,Insight Analyst,40000,EUR,43187,PT,100,PT,M
2024,MI,FT,Data Scientist,276000,USD,276000,US,0,US,M
2024,MI,FT,Data Modeler,80000,USD,80000,US,0,US,M
2023,SE,FT,Data Engineer,91270,USD,91270,US,0,US,M
2024,SE,FT,Data Architect,174500,USD,174500,US,100,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Technical Lead,293000,USD,293000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,166694,USD,166694,US,100,US,M
2024,SE,FT,Software Engineer,222000,USD,222000,US,100,US,M
2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Data Scientist,279400,USD,279400,US,0,US,M
2024,EN,FT,Data Analyst,118750,USD,118750,US,0,US,M
2024,MI,FT,Data Scientist,60300,USD,60300,US,0,US,M
2024,SE,FT,Consultant,199400,USD,199400,US,0,US,M
2024,SE,FT,Software Engineer,118450,USD,118450,US,0,US,M
2024,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Software Engineer,122800,USD,122800,US,0,US,M
2024,EN,FT,Data Analyst,76500,USD,76500,US,0,US,M
2024,SE,FT,Data Engineer,196900,USD,196900,US,0,US,M
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
2024,SE,FT,Analytics Engineer,136000,USD,136000,US,100,US,M
2024,SE,FT,Software Engineer,245000,USD,245000,US,0,US,M
2024,MI,FT,Data Scientist,211180,USD,211180,US,100,US,M
2024,MI,FT,Data Developer,120000,USD,120000,US,0,US,M
2024,SE,FT,Engineer,199700,USD,199700,US,100,US,M
2024,MI,FT,Data Scientist,228000,USD,228000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M
2024,MI,FT,Product Manager,227600,USD,227600,US,0,US,M
2024,SE,FT,Data Scientist,132600,USD,132600,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2024,EN,FT,Data Analyst,45700,USD,45700,US,0,US,M
2024,SE,FT,Research Engineer,113210,USD,113210,US,0,US,M
2024,EN,FT,Research Scientist,139650,USD,139650,US,0,US,M
2024,SE,FT,Software Engineer,260000,USD,260000,US,0,US,M
2024,SE,FT,Applied Scientist,212800,USD,212800,US,0,US,L
2023,SE,FT,Research Scientist,170000,USD,170000,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,MI,FT,Data Engineer,140250,USD,140250,US,100,US,M
2024,SE,FT,Software Engineer,101400,USD,101400,US,0,US,M
2024,EX,FT,Data Analyst,142320,USD,142320,US,0,US,M
2023,SE,FT,Data Architect,204000,USD,204000,US,100,US,M
2024,MI,FT,Data Engineer,85000,USD,85000,US,100,US,M
2024,SE,FT,Data Engineer,68202,GBP,85252,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,255800,USD,255800,US,0,US,M
2024,SE,FT,Data Scientist,200070,USD,200070,CA,0,CA,M
2024,SE,FT,Applied Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2024,MI,FT,Data Scientist,141400,USD,141400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M
2024,MI,FT,Research Scientist,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
2024,SE,FT,Product Manager,379500,USD,379500,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2024,MI,FT,Machine Learning Scientist,143100,USD,143100,US,0,US,M
2024,EN,FT,Data Scientist,208800,USD,208800,US,0,US,M
2024,MI,FT,Manager,153600,USD,153600,US,0,US,M
2024,SE,FT,Research Scientist,177000,USD,177000,US,0,US,M
2024,EN,FT,Data Scientist,86900,USD,86900,US,0,US,M
2024,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
2023,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M
2024,MI,FT,Engineer,85000,USD,85000,US,0,US,M
2024,EN,PT,Data Analyst,22000,USD,22000,US,0,US,M
2024,MI,FT,Data Engineer,62640,EUR,69600,LT,0,LT,M
2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M
2024,MI,FT,Data Scientist,154660,USD,154660,US,100,US,M
2024,SE,FT,Data Analyst,165830,USD,165830,US,100,US,M
2024,SE,FT,Machine Learning Engineer,148000,USD,148000,US,100,US,M
2023,SE,FT,Data Scientist,258700,USD,258700,US,0,US,M
2024,MI,FT,Business Intelligence,152000,USD,152000,US,100,US,M
2024,MI,FT,Data Engineer,80420,USD,80420,US,0,US,M
2024,SE,FT,Data Analyst,268400,USD,268400,US,100,US,M
2024,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,359720,USD,359720,US,0,US,M
2024,SE,FT,Data Analyst,180000,USD,180000,CA,0,CA,M
2024,EN,FT,Research Scientist,145000,USD,145000,US,0,US,M
2024,SE,FT,Research Engineer,210000,USD,210000,US,0,US,M
2024,MI,FT,Data Scientist,253430,USD,253430,US,0,US,M
2024,SE,FT,Data Engineer,122900,USD,122900,US,0,US,M
2024,SE,FT,Data Engineer,191000,USD,191000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,264200,USD,264200,US,0,US,M
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,214000,USD,214000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,355000,USD,355000,US,0,US,M
2024,SE,FT,Software Engineer,153075,USD,153075,US,0,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2024,SE,FT,Software Engineer,161600,USD,161600,US,0,US,M
2024,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Research Engineer,163000,USD,163000,US,0,US,M
2024,MI,FT,Data Manager,55000,USD,55000,US,0,US,M
2024,MI,FT,Product Manager,125000,USD,125000,US,100,US,M
2023,SE,FT,Data Engineer,210000,USD,210000,US,0,US,M
2023,SE,FT,Lead Data Scientist,36000,USD,36000,RU,100,RU,L
2024,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
2024,SE,FT,Data Scientist,245100,USD,245100,US,100,US,M
2024,SE,FT,Business Intelligence,192500,USD,192500,US,0,US,M
2024,SE,FT,AI Scientist,320000,USD,320000,US,0,US,M
2024,MI,FT,Data Engineer,198500,USD,198500,US,0,US,M
2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M
2024,SE,FT,Solutions Architect,227000,USD,227000,US,100,US,M
2024,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Software Engineer,199500,USD,199500,US,100,US,M
2024,SE,FT,Data Scientist,74270,USD,74270,CA,0,CA,M
2024,SE,FT,Data Scientist,220000,USD,220000,EG,0,EG,M
2024,SE,FT,Machine Learning Engineer,216000,USD,216000,DE,0,DE,M
2024,SE,FT,Data Scientist,189000,USD,189000,US,100,US,M
2024,SE,FT,Data Scientist,196900,USD,196900,US,0,US,M
2024,SE,FT,Data Engineer,176800,USD,176800,US,0,US,M
2024,EX,FT,Machine Learning Engineer,200000,USD,200000,CA,0,CA,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2024,MI,FT,Product Manager,140000,USD,140000,US,0,US,M
2024,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2024,MI,FT,Software Engineer,213000,USD,213000,US,0,US,M
2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2024,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M
2024,SE,FT,Data Engineer,156200,USD,156200,US,0,US,M
2023,MI,FT,Machine Learning Specialist,40000,USD,40000,FR,100,FR,M
2024,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,272700,USD,272700,US,0,US,M
2024,EN,FT,Data Scientist,75600,USD,75600,US,0,US,M
2023,SE,FT,Data Scientist,97300,USD,97300,US,0,US,M
2024,SE,FT,Software Engineer,142050,USD,142050,US,100,US,M
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2024,SE,FT,Data Governance Analyst,158200,USD,158200,US,0,US,M
2024,SE,FT,AI Developer,168000,USD,168000,US,0,US,M
2024,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Engineer,195500,USD,195500,US,0,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
2024,MI,FT,Data Engineer,164600,USD,164600,US,0,US,M
2024,MI,FT,Product Manager,181800,USD,181800,US,0,US,M
2024,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L
2024,SE,FT,Data Scientist,143100,USD,143100,US,0,US,M
2024,SE,FT,Data Engineer,52000,GBP,65000,GB,100,GB,M
2024,MI,FT,Engineer,121900,USD,121900,US,0,US,M
2024,SE,FT,Software Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,Engineer,230000,USD,230000,US,0,US,M
2024,MI,FT,Product Manager,117200,USD,117200,US,0,US,M
2023,MI,FT,Data Engineer,198900,USD,198900,US,0,US,M
2023,MI,FT,Data Engineer,88000,USD,88000,CO,0,CO,M
2024,SE,FT,Data Analyst,146250,USD,146250,US,0,US,M
2024,MI,FT,Manager,384000,USD,384000,US,0,US,M
2024,SE,FT,Data Architect,204000,USD,204000,US,0,US,M
2024,SE,FT,Data Scientist,247600,USD,247600,US,0,US,L
2024,SE,FT,Engineer,183000,USD,183000,US,0,US,M
2024,SE,FT,Data Engineer,215197,USD,215197,US,0,US,M
2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
